global_idx,file,row,col,lat,lon,err
5503092,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1012,272,40.409275751662086,49.90833106052714,0.0066848807
5263946,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,827,331,40.425894584418295,49.91363112070344,0.006660971
5264231,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,827,616,40.425894584418295,49.93923310630085,0.0066170935
5264516,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,827,901,40.425894584418295,49.96483509189825,0.006530572
935353,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,456,1465,40.45922208145913,49.83152510373492,0.0065095774
1291797,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,630,1557,40.44359139551545,49.839789604348816,0.006224674
1292082,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,630,1842,40.44359139551545,49.86539158994623,0.0061876085
935358,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,456,1470,40.45922208145913,49.83197426137698,0.0061837654
6050053,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1435,294,40.37127701514383,49.9103073541522,0.006159018
694531,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,339,259,40.46973237028333,49.723188280470104,0.00610334
923862,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,451,214,40.45967123910119,49.719145861691565,0.006095022
6049483,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1434,1017,40.37136684667224,49.97525554919404,0.006094418
5522439,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1027,224,40.4079282787359,49.90401914716336,0.0060289586
6049768,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1435,9,40.37127701514383,49.88470536855479,0.0060055484
935638,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,456,1750,40.45922208145913,49.85712708933232,0.0059760297
935643,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,456,1755,40.45922208145913,49.85757624697438,0.005965564
2666400,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1301,1952,40.38331443995103,49.87527305807154,0.005923013
5522154,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1026,1232,40.408018110264315,49.99456932780261,0.0059076576
2666376,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1301,1928,40.38331443995103,49.87311710138965,0.005889102
555357,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,271,349,40.47584091421534,49.73127311802718,0.005886835
2666685,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1302,189,40.383224608422616,49.71690007348127,0.0058840374
923577,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,450,1977,40.459761070629604,49.87751884628184,0.005882302
2666661,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1302,165,40.383224608422616,49.71474411679938,0.0058755716
4445460,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,194,314,40.48275794190306,49.91210398472044,0.0058699087
1278211,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,624,259,40.44413038468592,49.723188280470104,0.005821492
923292,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,450,1692,40.459761070629604,49.85191686068443,0.00581396
7215568,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,1,1219,40.31612045669889,49.99340151793326,0.0057946974
7216138,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,2,496,40.31603062517048,49.928453322891414,0.005787167
7215853,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,2,211,40.31603062517048,49.90285133729401,0.0057620066
4445745,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,194,599,40.48275794190306,49.93770597031784,0.0057596825
7215858,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,2,216,40.31603062517048,49.90330049493607,0.00575823
3086112,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1506,1824,40.36489897662658,49.86377462243481,0.005754822
5031276,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,647,401,40.442064259532444,49.91991932769228,0.005740482
7215543,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,1,1194,40.31612045669889,49.991155729722955,0.0057343156
4647070,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,350,216,40.4687442234708,49.90330049493607,0.005732803
4955333,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,588,745,40.447364319708754,49.95082137346599,0.0057099503
3086397,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1507,61,40.36480914509817,49.70540163784454,0.005703606
5071072,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,678,114,40.439279482151676,49.894137679038046,0.005699664
7216143,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,2,501,40.31603062517048,49.92890248053347,0.0056908634
3259477,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1591,1109,40.357263296711565,49.799545079620266,0.0056532254
4348201,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,119,30,40.48949530653396,49.88659183065145,0.0056359433
4955048,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,588,460,40.447364319708754,49.92521938786858,0.005632848
1292367,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,631,79,40.44350156398704,49.707018605355955,0.00562466
4955618,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,588,1030,40.447364319708754,49.976423359063396,0.005623563
4537617,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,265,668,40.47637990338581,49.94390434577827,0.0056224475
1096464,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,535,784,40.452125390714585,49.77034983288638,0.0056054234
1519038,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,741,1470,40.43362009586173,49.83197426137698,0.005603142
5522467,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1027,252,40.4079282787359,49.906534429958896,0.00560262
1021866,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,498,1962,40.455449157265825,49.87617137335566,0.005594413
5502807,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1011,1280,40.4093655831905,49.99888124116639,0.0055928053
4938457,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,678,40.448532129578105,49.94480266106239,0.005589569
5071357,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,678,399,40.439279482151676,49.91973966463546,0.0055893995
5522472,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1027,257,40.4079282787359,49.906983587600955,0.0055848802
4938474,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,695,40.448532129578105,49.946329797045394,0.005582425
935760,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,456,1872,40.45922208145913,49.86808653579858,0.0055821007
3327819,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1624,1867,40.35429885627397,49.86763737815652,0.005578863
4938742,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,963,40.448532129578105,49.970404646659794,0.0055781007
1683483,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,822,27,40.426343742060354,49.70234736587853,0.0055711637
5121012,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,716,920,40.43586588407202,49.96654189093808,0.0055607692
1291512,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,630,1272,40.44359139551545,49.81418761875141,0.005555092
7215837,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,2,195,40.31603062517048,49.90141403283942,0.0055490793
7216122,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,2,480,40.31603062517048,49.927016018436824,0.0055471696
5522187,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1026,1265,40.408018110264315,49.9975337682402,0.00553673
6632157,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1885,548,40.33085282735845,49.93312456236884,0.0055321525
3953962,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1930,1322,40.32681040857991,49.81867919517201,0.0055241534
4355241,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,124,605,40.4890461488919,49.938244959488316,0.005518905
5522182,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1026,1260,40.408018110264315,49.997084610598144,0.0055131796
935475,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,456,1587,40.45922208145913,49.84248455020118,0.0055053174
4355062,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,124,426,40.4890461488919,49.92216511590258,0.0055031744
4938921,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,1142,40.448532129578105,49.98648449024554,0.005500052
163426,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,79,1634,40.49308856767043,49.846706632036536,0.0054987855
3367135,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1644,223,40.35250222570573,49.71995434544728,0.005496128
6049482,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1434,1016,40.37136684667224,49.97516571766563,0.005495949
4938477,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,698,40.448532129578105,49.946599291630626,0.0054949373
6313435,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1638,1197,40.3530412148762,49.991425224308195,0.0054942775
6632442,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1885,833,40.33085282735845,49.95872654796624,0.005493959
5323838,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,873,745,40.42176233411135,49.95082137346599,0.005492307
6632467,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1885,858,40.33085282735845,49.96097233617654,0.0054890574
6632182,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1885,573,40.33085282735845,49.935370350579134,0.005480508
6086772,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1463,809,40.3687617323483,49.956570591284354,0.0054785185
4455852,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,202,362,40.48203928967577,49.91641589808421,0.005477714
5515585,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1021,1128,40.408467267906374,49.985226848847766,0.0054737115
5502782,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1011,1255,40.4093655831905,49.996635452956085,0.0054733837
4825492,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,488,204,40.45634747254995,49.902222516595124,0.0054702624
7215577,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,1,1228,40.31612045669889,49.99421000168896,0.005469236
4938636,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,857,40.448532129578105,49.960882504648126,0.0054677958
956269,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,466,1901,40.45832376617501,49.87069165012253,0.005465218
1834638,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,895,1678,40.41978604048629,49.85065921928666,0.0054648193
6313150,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1638,912,40.3530412148762,49.96582323871078,0.0054643503
955414,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,466,1046,40.45832376617501,49.79388569333031,0.005464071
4355367,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,124,731,40.4890461488919,49.94956373206822,0.005461915
4938759,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,980,40.448532129578105,49.9719317826428,0.005460081
5323553,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,873,460,40.42176233411135,49.92521938786858,0.005458155
955984,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,466,1616,40.45832376617501,49.845089664525126,0.005456214
6049767,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1435,8,40.37127701514383,49.884615537026384,0.005448864
4354777,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,124,141,40.4890461488919,49.89656313030517,0.00544859
4938478,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,699,40.448532129578105,49.94668912315904,0.0054483847
3034902,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1481,1814,40.36714476483688,49.86287630715069,0.005448004
3954202,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1930,1562,40.32681040857991,49.840238761990875,0.0054477477
6050070,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1435,311,40.37127701514383,49.911834490135206,0.0054471926
4347606,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,118,728,40.48958513806237,49.94929423748299,0.005447166
5233939,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,804,63,40.42796070957177,49.88955627108904,0.005444402
7215862,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,2,220,40.31603062517048,49.903659821049715,0.005441189
694556,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,339,284,40.46973237028333,49.7254340686804,0.0054402663
4537642,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,265,693,40.47637990338581,49.94615013398857,0.005435938
4106433,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,2005,193,40.320073043949016,49.717259399594916,0.005435506
3953917,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1930,1277,40.32681040857991,49.81463677639347,0.0054351278
4348176,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,119,5,40.48949530653396,49.884346042441145,0.0054328316
955699,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,466,1331,40.45832376617501,49.819487678927715,0.005432807
4825497,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,488,209,40.45634747254995,49.90267167423718,0.0054322835
4647075,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,350,221,40.4687442234708,49.90374965257813,0.005430277
4938763,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,984,40.448532129578105,49.972291108756444,0.0054300264
1096749,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,535,1069,40.452125390714585,49.795951818483786,0.0054298528
4931856,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,570,542,40.448981287220164,49.93258557319837,0.0054288805
3954487,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1930,1847,40.32681040857991,49.86584074758829,0.005418709
3927186,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1917,1170,40.32797821844927,49.805024802853396,0.005418475
4698199,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,389,918,40.46524079386273,49.966362227881255,0.005414713
2717892,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1327,196,40.38097882021232,49.71752889418015,0.0054137437
4355347,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,124,711,40.4890461488919,49.947767101499984,0.005411639
4938762,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,983,40.448532129578105,49.97220127722804,0.005410625
3771042,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1841,674,40.334805414608574,49.76046836476107,0.0054050745
5503067,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1012,247,40.409275751662086,49.90608527231684,0.005404437
5070787,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,677,1122,40.43936931368009,49.984687859677294,0.0054013906
4347891,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,118,1013,40.48958513806237,49.97489622308039,0.0053977715
6632173,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1885,564,40.33085282735845,49.93456186682343,0.0053947982
3764808,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1838,584,40.335074909193814,49.75238352720399,0.0053921994
7215318,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,1,969,40.31612045669889,49.97094363583027,0.0053910958
1890460,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,923,156,40.41727075769075,49.713935633043675,0.0053845374
4354956,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,124,320,40.4890461488919,49.91264297389091,0.0053840238
3366850,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1643,1986,40.35259205723414,49.87832733003754,0.0053833383
3765093,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1838,869,40.335074909193814,49.77798551280139,0.005379429
5690404,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1157,99,40.39625018004235,49.89279020611187,0.0053771203
7216111,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,2,469,40.31603062517048,49.92602787162429,0.0053733354
6632458,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1885,849,40.33085282735845,49.960163852420834,0.0053714504
5230465,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,801,468,40.428230204157,49.92593804009588,0.0053617125
694581,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,339,309,40.46973237028333,49.7276798568907,0.005358156
7304871,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,71,12,40.309832249710055,49.88497486314003,0.005353036
6105834,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1478,476,40.36741425942211,49.92665669232318,0.0053526284
2717607,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1326,1959,40.38106865174073,49.87590187877042,0.0053516864
4866597,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,519,1226,40.453562695169175,49.994030338632136,0.0053484845
5230180,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,801,183,40.428230204157,49.900336054498474,0.005346503
3954247,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1930,1607,40.32681040857991,49.844281180769414,0.005346438
4938452,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,673,40.448532129578105,49.94435350342033,0.0053457823
4931313,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,569,1292,40.44907111874858,49.999959219507325,0.0053435797
1024287,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,500,287,40.455269494209006,49.72570356326564,0.0053397613
5521902,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1026,980,40.408018110264315,49.9719317826428,0.0053389734
4283202,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,68,974,40.494076714482965,49.971392793472326,0.0053388304
7216147,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,2,505,40.31603062517048,49.92926180664712,0.005336973
4020615,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1963,391,40.323845968142315,49.73504604222048,0.0053356136
4938351,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,572,40.448532129578105,49.93528051905072,0.0053289137
5522422,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1027,207,40.4079282787359,49.90249201118036,0.005328846
3366565,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1643,1701,40.35259205723414,49.85272534444014,0.0053262804
3802900,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1856,1812,40.3334579416824,49.862696644093866,0.0053255325
4349058,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,119,887,40.48949530653396,49.96357745050049,0.005324086
6106119,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1478,761,40.36741425942211,49.95225867792058,0.0053216433
5324123,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,873,1030,40.42176233411135,49.976423359063396,0.0053213607
4603440,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,316,548,40.4717984954368,49.93312456236884,0.005317538
5121037,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,716,945,40.43586588407202,49.96878767914838,0.005314942
2258965,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1103,21,40.401101082576595,49.70180837670806,0.0053129112
4348773,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,119,602,40.48949530653396,49.93797546490308,0.005311659
1024572,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,500,572,40.455269494209006,49.751305548863044,0.0053093685
1096159,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,535,479,40.452125390714585,49.74295121672073,0.005309207
3954532,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1930,1892,40.32681040857991,49.86988316636682,0.005306104
4354671,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,124,35,40.4890461488919,49.887040988293506,0.0053044274
4931883,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,570,569,40.448981287220164,49.93501102446549,0.005304032
5560532,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1056,820,40.40532316441196,49.957558738096886,0.0053033233
3187907,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1556,1219,40.360407400205986,49.80942654774558,0.0053016897
6105576,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1478,218,40.36741425942211,49.90348015799289,0.005300787
3085827,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1506,1539,40.36489897662658,49.838172636837406,0.005300603
5503097,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1012,277,40.409275751662086,49.9087802181692,0.00529962
2259250,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1103,306,40.401101082576595,49.72741036230546,0.005297532
3771327,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1841,959,40.334805414608574,49.78607035035847,0.005297349
6050049,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1435,290,40.37127701514383,49.90994802803855,0.0052967966
4355342,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,124,706,40.4890461488919,49.947317943857925,0.0052956175
3187622,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1556,934,40.360407400205986,49.78382456214817,0.0052926876
7215826,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,2,184,40.31603062517048,49.90042588602689,0.00529219
7215541,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,1,1192,40.31612045669889,49.990976066666136,0.0052917213
5522181,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1026,1259,40.408018110264315,49.99699477906973,0.005290208
3803185,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1857,49,40.333368110153984,49.70432365950359,0.0052892887
1890745,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,923,441,40.41727075769075,49.73953761864108,0.005289187
3771561,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1841,1193,40.334805414608574,49.807090928006865,0.0052883187
2782602,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1358,1418,40.37819404283155,49.82730302189956,0.005286608
7215603,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,1,1254,40.31612045669889,49.99654562142767,0.005285808
3954507,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1930,1867,40.32681040857991,49.86763737815652,0.005285711
5522137,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1026,1215,40.408018110264315,49.993042191819605,0.0052781557
5817619,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1255,600,40.38744669025798,49.937795801846256,0.005277098
4939047,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,1268,40.448532129578105,49.99780326282544,0.005274616
3953912,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1930,1272,40.32681040857991,49.81418761875141,0.0052733473
4939027,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,1248,40.448532129578105,49.9960066322572,0.0052707396
1719430,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,839,1158,40.42481660607735,49.80394682451245,0.0052678906
1278236,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,624,284,40.44413038468592,49.7254340686804,0.005267094
6050058,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1435,299,40.37127701514383,49.91075651179426,0.005267024
3035187,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1482,51,40.36705493330847,49.70450332256042,0.005266701
3435560,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1677,1064,40.34953778526813,49.79550266084173,0.0052646096
5324128,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,873,1035,40.42176233411135,49.976872516705455,0.005264194
3765378,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1838,1154,40.335074909193814,49.8035874983988,0.00526297
1277951,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,623,2047,40.44422021621433,49.88380705327067,0.0052600037
5120967,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,716,875,40.43586588407202,49.96249947215954,0.0052582826
1975284,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,964,1012,40.41358766502586,49.7908314213643,0.005256106
935352,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,456,1464,40.45922208145913,49.831435272206505,0.0052543567
6049488,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1434,1022,40.37136684667224,49.9757047068361,0.0052534696
4931596,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,570,282,40.448981287220164,49.90922937581126,0.005251957
4537647,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,265,698,40.47637990338581,49.946599291630626,0.0052518
3187932,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1556,1244,40.360407400205986,49.811672335955876,0.005251638
3366280,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1643,1416,40.35259205723414,49.827123358842734,0.005250448
694536,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,339,264,40.46973237028333,49.72363743811216,0.00525008
1695390,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,827,1694,40.425894584418295,49.85209652374125,0.0052449284
4537357,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,265,408,40.47637990338581,49.92054814839116,0.0052448944
2110044,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1030,604,40.40765878415067,49.754180157772225,0.005242477
3771352,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1841,984,40.334805414608574,49.78831613856877,0.0052423826
1719145,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,839,873,40.42481660607735,49.77834483891504,0.00524075
1323919,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,646,911,40.44215409106086,49.7817584369947,0.0052400767
4939022,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,1243,40.448532129578105,49.99555747461514,0.0052392874
3954222,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1930,1582,40.32681040857991,49.84203539255912,0.005239266
3187337,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1556,649,40.360407400205986,49.758222576550764,0.0052379477
3771563,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1841,1195,40.334805414608574,49.80727059106369,0.005236792
2783455,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1359,223,40.37810421130314,49.71995434544728,0.0052359095
6049458,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1434,992,40.37136684667224,49.97300976098374,0.0052349744
5522466,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1027,251,40.4079282787359,49.90644459843048,0.005234971
2783170,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1358,1986,40.37819404283155,49.87832733003754,0.005232386
5194002,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,773,209,40.43074548695254,49.90267167423718,0.0052323034
4938737,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,958,40.448532129578105,49.969955489017735,0.0052321213
4938642,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,863,40.448532129578105,49.9614214938186,0.005230993
4931881,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,570,567,40.448981287220164,49.93483136140866,0.0052300883
3434395,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1676,1947,40.349627616796546,49.874823900429476,0.005227758
4938353,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,574,40.448532129578105,49.93546018210755,0.005227457
164518,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,80,678,40.49299873614203,49.76082769087471,0.005226352
3454332,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1686,1404,40.34872930151243,49.82604538050179,0.005225798
